gene	P4	P5	P6	P7	P8	P9	P10	PE Fitness	PE vs. Cell Culture Differential Fitness	PE p-value	PE Composite Score	Liver Fitness	Liver vs. Cell Culture Differential Fitness	Liver p-value	Liver Composite Score	Spleen Fitness	Spleen vs. Cell Culture Differential Fitness	Spleen p-value	Spleen Composite Score	Lung Fitness	Lung vs. Cell Culture Differential Fitness	Lung p-value	Lung Composite Score
TGGT1_306460	-4.58528390867827	-5.23943361732178	-5.15566927071379	-5.89637200625924	-5.72383521302624	-6.13124920797065	-6.52169015400166	-9.13611906405957	-3.37268798230019	2.56E-47	-157.137968363304	-9.41124923677888	-3.01163651473591	2.80E-20	-58.8878227946782	-9.83466077821899	-3.21589154017967	9.75E-18	-54.7048309789688	-9.55716470211686	-3.06077420392628	4.69E-14	-40.7968502000987
TGGT1_319560	0.721307627125913	0.776425647981493	0.834655212960456	0.911196196103302	0.953172197515734	0.947435439137345	1.03715042148225	-1.41576938717324	-2.58349300358632	1.60E-61	-157.063072710199	-0.538322010203198	-1.62864714103701	3.40E-11	-17.0487382525033	-1.0130737174536	-1.71593153375522	1.46E-06	-10.0155900626146	-0.61033453128264	-1.53829964327224	5.78E-12	-17.2870340629442
TGGT1_271800	0.130030414095308	0.06454711264166	0.0561838967991776	0.0031736235349829	-0.190413780594115	-0.14254182819896	-0.259784106845452	-2.33546029761602	-2.15359993204109	1.10E-71	-152.813759256792	-2.68055490908254	-2.21776411987829	1.41E-24	-52.8948144187815	-3.28487002713054	-2.77488392423003	1.70E-23	-63.1846807002996	-3.66808919608496	-3.25377949822008	1.25E-32	-103.810068255042
TGGT1_269780	-1.55911270683412	-1.9857993530647	-2.27608414001493	-2.60676855302199	-3.04474245469823	-3.18991382032069	-3.50116190042852	-6.19589710589014	-2.82459914163588	1.93E-54	-151.719889582709	-9.08147544321013	-5.50618756545393	1.98E-61	-334.245853482562	-9.28378907607125	-5.60610649123796	8.76E-55	-303.050702656725	-9.52994515073534	-5.81116930718028	4.75E-73	-420.284111620076
TGGT1_230350	-2.78588528725293	-3.4608771199176	-4.1052203321498	-4.9332130770988	-5.33202189151756	-6.08435463819245	-6.01959334995304	-8.36997995502627	-3.12080398340157	6.03E-49	-150.484238197208	-7.42458358439594	-1.78463669054812	3.52E-12	-20.4407308936353	-8.34798274377783	-2.43280632415269	4.51E-10	-22.7374912608611	-7.53371330825748	-1.5947110184673	1.82E-07	-10.7489704973776
TGGT1_288650	1.18959385603464	1.03030885012344	0.964201568557638	0.703895475844046	0.594861907115545	0.507201719696322	0.471590480568952	-0.996366206149187	-1.69942419696621	7.21E-86	-144.692762558038	-0.96903326229597	-1.5233759828072	2.32E-18	-26.8629383648697	-2.41948941293246	-2.6086790863104	1.17E-16	-41.5593066880825	-2.01298549554623	-2.45385573348032	1.31E-30	-73.3310549833568
TGGT1_305180	-0.0148021826882237	0.0942511890683625	0.300176361732759	0.662201183354719	0.703172504711167	0.7717302857871	0.919578442371885	-0.880215967897051	-1.69195952259754	3.37E-84	-141.230964192254	-1.4736439859575	-2.14038377454025	3.11E-31	-65.2967456050102	-2.16175399664591	-2.46298286317784	1.77E-14	-33.86833420135	-1.25415234959516	-1.8118709163335	2.47E-22	-39.1490822978786
TGGT1_240590	-6.29278855802095	-6.22561570677313	-7.47457156429606	-7.45053722395067	-7.29649800023724	-9.03478117858994	-6.99400646016795	-9.70900453521114	-2.49338309504459	3.24E-57	-140.848499141623	-9.55274259629854	-1.917990838769	4.84E-19	-35.1280356365809	-9.64885638130276	-1.67502584673712	1.08E-05	-8.31986029238465	-9.69827475328653	-1.62573783036587	3.05E-11	-17.0954828211448
TGGT1_227060	-0.898261419052169	-1.02664025506797	-1.14598655971115	-1.22138610546962	-1.30768012947224	-1.39616324664174	-1.56665630928535	-3.96656981759261	-3.02688715164735	5.39E-47	-140.048978007578	-4.83130659809925	-3.60265712251183	9.79E-30	-104.509771033605	-6.678839872502	-5.28054543107147	2.49E-26	-135.203102524775	-5.53211775691867	-4.20757850096562	1.44E-20	-83.483210094134
TGGT1_242380	-1.15104823065862	-1.65352260930979	-2.17904184653576	-4.32366742636174	-4.84167597583601	-6.46130691132955	-7.66469339863605	-7.07495215490268	-2.36027975447997	6.14E-60	-139.756593038168	-9.67632206732815	-4.58901076627381	1.49E-73	-334.205118827252	-9.51712183478341	-4.08262064615485	4.63E-31	-123.842860113265	-9.3059078948823	-3.8816977048089	9.93E-51	-194.09755589732
TGGT1_200460	-0.275864671822295	-0.351627045371153	-0.441974187285032	-0.603027134203685	-0.680934690018358	-0.785143367718575	-0.870407537100732	-2.66442475392813	-2.26047878494685	1.90E-62	-139.51977662454	-3.92900102524033	-3.01120956798942	2.55E-35	-104.170662774579	-5.88832654869477	-4.76311419992112	6.99E-31	-143.635355106342	-6.41013539568322	-5.57338555787276	4.44E-47	-258.340467946624
TGGT1_263000	-1.19749110694827	-1.57738381305506	-1.86883753460486	-2.23812884566862	-2.45222662340157	-2.97648384440711	-3.17080824124244	-6.02511349714898	-3.55888114870388	1.06E-38	-135.149260984468	-6.43610839542432	-3.42763584393067	5.40E-17	-55.7601277870547	-8.18428655398341	-4.90332068677165	7.05E-28	-133.134220584121	-8.39571511828903	-5.2733749966045	2.10E-24	-124.86308850105
TGGT1_306030	1.82131737428241	1.81178420814236	1.85562551238511	1.85019610330958	1.81118523085391	1.87741461109424	1.88316748236483	-0.549684304789569	-2.49824398598594	1.72E-54	-134.315162159158	-0.316922709469321	-2.06572928736004	7.63E-17	-33.2940824993463	-0.959060343036033	-2.60055900730337	4.01E-12	-29.6395597925379	-0.488931001145695	-2.48168949378026	3.55E-13	-30.8956927349182
TGGT1_297880	0.82335701612475	0.832641658775444	0.771170345043743	0.706380293106647	0.813244935062361	0.847428265657729	0.881672666509393	-0.763430565391829	-1.68562761611501	1.09E-79	-133.104412397146	0.30588654605917	-0.475078615863054	0.0020487359871095	-1.27725551169518	-1.53477784792845	-1.94986839151519	2.46E-10	-18.7359832682808	-0.738443344222096	-1.4149109514004	1.24E-14	-19.6784446602393
TGGT1_260820	0.190803092274194	0.115962851472054	-0.164035320994455	-0.394896879509843	-0.584207062004168	-0.746633084596113	-0.903131827324468	-2.76403523949897	-2.25884954785389	1.41E-57	-128.41938710094	-3.10725506308736	-2.04758642077428	5.15E-11	-21.0659146443256	-3.63038126394746	-2.25523078326376	3.53E-09	-19.0603632668529	-3.80805866621645	-2.56237820047768	2.21E-09	-22.1770096102509
TGGT1_313030	-2.2680344006821	-2.87941632863013	-3.7568122063139	-4.10124842930857	-4.48621781615505	-5.4482211712843	-6.026672310398	-7.40478088904041	-2.99859279410264	1.93E-43	-128.080932908265	-7.17808827860533	-2.84222295108055	1.06E-27	-76.6732133446021	-7.37721617270283	-3.12082441240636	1.38E-27	-83.825597086297	-8.00409010215462	-3.33902177099314	1.50E-21	-69.5280613017695
TGGT1_244630	-4.56305936176264	-5.7587471761474	-6.38555533384033	-6.80431120704492	-6.36286125600445	-7.053868498986	-7.11977129393886	-8.90143425410344	-2.61147047170946	2.33E-49	-127.003149009416	-8.73329026212258	-2.57919264978835	1.66E-23	-58.7545752501339	-8.8780347370298	-2.97785940025968	2.33E-28	-82.2836466525114	-9.75809892597302	-3.19194139127813	1.47E-22	-69.6913971105186
TGGT1_214850	-4.44309405022226	-4.68483480956606	-4.83758416196772	-5.34103720835298	-5.3836571629955	-5.64323764702634	-5.63794224270138	-8.04192410111344	-2.6681798978558	5.12E-48	-126.181194951815	-8.24605117023691	-2.49720393617991	1.05E-24	-59.8849154878659	-8.90486733643369	-2.80192366410203	2.76E-17	-46.3971145845159	-8.88596894733617	-2.66318969008216	2.47E-29	-76.1882025164086
TGGT1_233838	-4.20230871426732	-5.64476977701504	-5.6151376619439	-6.36149340484604	-6.02656095597039	-6.72082896069986	-7.00308439234129	-9.7030961800005	-3.27946646000176	5.13E-39	-125.569964922864	-9.25681353070174	-2.72066193283853	1.45E-21	-56.697603057919	-9.54725295428542	-2.67363669615252	2.59E-12	-30.9792722014842	-9.04411997608534	-2.21914973004197	6.18E-14	-29.3122440775029
TGGT1_202650	-1.99204052161797	-2.47677554438397	-2.97080226546133	-3.34283248648724	-3.88727159573851	-4.69685839697059	-4.62849739374508	-6.80673373573185	-2.62117668858302	1.39E-45	-125.032907068109	-6.66181477170752	-2.14808453308425	6.13E-05	-42.9186419107983	-7.20169138239072	-2.25725705661976	4.49E-07	-29.2642688606245	-7.23215858986443	-2.38544582486309	3.04E-16	-37.2812617285192
TGGT1_209060	-1.9047505389414	-2.61536572275581	-3.14585585587496	-3.44436654685088	-3.92879933168478	-4.88015714695601	-5.56149581002368	-7.07331285092631	-3.02352629503666	8.30E-42	-124.209164638284	-7.02217123436706	-2.68666010536726	3.47E-17	-44.2206848673618	-9.24138279409667	-4.57907063104813	4.25E-21	-93.2843690959688	-7.8210813581408	-3.87567696766266	4.84E-21	-78.7359597724599
TGGT1_410260	-3.98328629653138	-4.78234286744553	-5.55613910096907	-6.26157989752497	-7.31742427958147	-7.35225295096563	-7.89505680285318	-9.84790971272838	-2.48064711519305	1.59E-48	-118.573547696865	-10.0970586339072	-2.28704494982082	1.70E-17	-38.3515278509556	-10.356667666086	-2.41907391920703	4.97E-11	-24.9250784617561	-9.66636282988681	-2.21533805469282	1.20E-10	-21.9771386923343
TGGT1_301420	-3.97761461520502	-5.77493401655508	-6.19218465481676	-5.70545265474829	-6.87292872608309	-7.54786022392391	-7.92485364530682	-9.23364983533167	-2.3097354779724	4.22E-51	-116.35204493294	-9.45008873100672	-2.2544336228998	7.45E-29	-63.4122816689891	-9.69788433685309	-1.84436399839793	1.43E-11	-19.9994194927473	-10.3980664365005	-2.62705550507545	1.76E-27	-70.2875550220127
TGGT1_249380	-0.807346529899785	-0.797584475081198	-0.826898783483833	-0.744250382669537	-0.887471517033559	-0.880777733905016	-0.868575951940454	-3.22943913263306	-2.36934949132533	2.55E-49	-115.135902026773	-6.00306274184676	-4.59558254381068	1.33E-23	-105.135854504839	-7.12239681665417	-5.42148698386083	7.27E-25	-130.865644083136	-6.50377712720571	-4.96072031990289	2.24E-18	-87.5570841714787
TGGT1_207080	-0.489317080666688	-1.04274921942853	-0.958351879477912	-1.00565786921905	-1.15140679132459	-1.64169038690709	-1.80926102522599	-3.1373079797591	-1.9967502582996	2.56E-58	-114.996561267893	-4.17306521836911	-2.86731097611069	4.20E-31	-87.1009180262001	-3.92012165849058	-2.22281263519757	1.75E-14	-30.5785019710377	-4.58860964170079	-3.10889739811802	3.29E-28	-85.4420147204722
TGGT1_203390	-0.491198506034852	-0.5978674359622	-0.71868132673888	-0.721896735521685	-0.889043866482689	-0.886764657847896	-0.926588665530226	-2.91246795198013	-2.09438327451948	1.35E-55	-114.919467242445	-4.37582087688437	-2.9753856660333	1.04E-31	-92.1860687362137	-4.962260030584	-3.43628516040109	9.34E-28	-92.8821285249797	-5.47579481243708	-3.93282006387073	9.67E-29	-110.175729191251
TGGT1_268990	-4.18936849014693	-4.5258971520162	-4.50713596325709	-4.91012015696198	-4.84791921438516	-5.16387239149202	-5.69224634355307	-7.51499226803054	-2.93371961374804	7.29E-40	-114.817148164157	-8.423021500967	-3.73671285226691	3.25E-42	-155.028147098461	-8.0115674805129	-3.42917044636998	1.52E-30	-102.252073733336	-9.95807176255234	-4.92659039390231	1.03E-43	-211.783014733122
TGGT1_289490	-1.28021840985432	-1.7048269238278	-2.03486726027173	-2.19968628463897	-2.40463174353055	-2.67150078095971	-3.18485552171888	-4.67708336798196	-2.38504986225263	8.73E-48	-112.237999821569	-4.68563820868324	-1.94387201627005	7.48E-09	-15.7962517323494	-6.18467166551575	-2.95226367010181	5.65E-13	-36.1585471266755	-5.91439558326325	-2.72197248116908	1.47E-10	-26.7663604802069
TGGT1_239752	-0.304397295571273	-1.07339056143293	-1.8756642060018	-2.34822439185489	-3.2288624016512	-3.5183378610222	-4.71123493762709	-6.3039393911253	-3.10908835165421	1.43E-36	-111.445418996102	-7.24778287225604	-3.75186600037878	4.67E-31	-113.795282777951	-7.32560801605134	-3.75263328276116	3.57E-17	-61.7207697576746	-6.04540350742619	-2.82410202230619	1.33E-13	-36.3622210733364
TGGT1_220170	-1.07583428328489	-1.24157689099025	-1.41440632800522	-1.59522304824587	-1.57429052361907	-1.82198202619775	-2.01638821817216	-3.86197820746106	-2.14712742129318	3.23E-52	-110.558498119882	-4.75703501847522	-2.80990474468649	2.79E-20	-54.9451706888127	-5.70165871470297	-3.72008006763239	1.46E-26	-96.1123713720071	-5.13915439100219	-3.02598837945019	2.91E-26	-77.2736223613355
TGGT1_301120	-6.22131587114758	-8.17748142852959	-7.58934180768072	-8.12194913448277	-7.98684863567292	-8.20293475434636	-8.51237989499495	-9.9914225186568	-2.17327853175968	1.49E-51	-110.459066867051	-10.0702521836451	-1.71910342446685	1.41E-20	-34.1276278709135	-10.1468719641206	-1.45892545286796	9.74E-07	-8.77029944599072	-10.202076329034	-1.38477093626539	2.39E-14	-18.8634664926238
TGGT1_208370	1.39572310243633	1.56984390079908	1.44199964704054	1.60155773526986	1.63755880478604	1.70157533267285	1.83049898817682	-1.32362318277415	-3.18643460669376	3.48E-35	-109.800527866036	-1.77274073452635	-3.14295511654226	3.88E-37	-114.437843713354	-2.09643241293302	-2.99298728484748	4.25E-29	-84.9159123082727	-3.29650594060203	-4.62723367683394	4.56E-33	-149.651342251884
TGGT1_273950	-2.80547911602918	-2.77875814354181	-3.37588890029122	-3.4885323675485	-3.56789191562015	-3.98858917746441	-4.18646361784607	-7.00044485678752	-3.34943918268481	2.15E-33	-109.41716866888	-7.40977863565806	-3.22539459071946	1.44E-33	-105.931573539168	-8.07999630009898	-3.5966824282646	6.87E-34	-119.276178923082	-7.67614372355345	-3.73209285033849	6.54E-26	-93.9912215419174
TGGT1_237090	-2.6818392273351	-3.65631018065454	-4.58915745014573	-5.36039685060551	-5.36808509153224	-6.38601049023763	-6.83089723782381	-8.57063437357713	-2.37269380156766	1.74E-46	-108.571658853289	-8.22693885631872	-1.9384776540888	2.23E-12	-22.5861623691179	-8.92365974083249	-2.40662096285842	2.50E-15	-35.1410709008088	-8.27796643224918	-1.76264166031577	4.31E-14	-23.5578411989649
TGGT1_263200	-0.411205082781666	-0.637865071488848	-0.720610480104297	-0.889706238665486	-1.08277084494093	-1.03610911010789	-1.32379830101575	-4.40912173648974	-3.22998248613947	2.73E-34	-108.409743122752	-4.64499862315709	-3.02066896145748	9.70E-38	-111.804100462943	-6.61373057287754	-4.60267816746528	2.10E-44	-201.034698304342	-6.17977739583322	-4.75394524556518	2.38E-36	-169.350620903272
TGGT1_226350	-1.77274826689649	-1.97295771471161	-2.23102963729214	-2.64257475003236	-2.84033200033845	-2.99325378870071	-3.335747594978	-5.44432698248995	-2.84863153849601	9.35E-39	-108.330499616199	-6.55012883623286	-3.0576061557461	5.62E-31	-92.4927251933011	-7.31047172069954	-3.52937263756754	3.68E-29	-100.355332838175	-7.21597956464833	-4.00917848676317	7.94E-28	-108.64918389637
TGGT1_319880	-0.658609839053317	-0.621681110920819	-0.683151968158028	-0.71107659136105	-0.658769052275304	-0.60667179795864	-0.691663691827178	-2.97344857381649	-2.4013992715833	5.13E-45	-106.357255175431	-4.72208792434972	-3.81806939003274	7.21E-30	-111.26571485387	-5.86342382110905	-4.88795862176757	8.53E-26	-122.536597175503	-5.6688324889879	-5.17465110302664	4.59E-25	-125.941336134669
TGGT1_262933	-0.0926854711067211	-0.319425559437188	-0.754498680828942	-1.13779296526406	-1.52463213475822	-1.78077772756758	-2.28113305842427	-4.61862488994675	-3.16880398178277	1.06E-33	-104.487050438099	-4.62116613445835	-2.53840020516802	1.73E-12	-29.857580820323	-6.49093186659411	-4.15632859935035	5.54E-21	-84.1916873028107	-5.49337056587679	-3.34663488118934	7.99E-13	-40.4853744250302
TGGT1_245470	1.56971919237154	1.65925908213667	1.8232603099136	1.89165669007039	1.87231503282331	2.01001727208766	2.07830763127785	-0.026507528299756	-1.96442411798057	1.49E-51	-99.8449246538598	-1.28115463303699	-2.68706659861799	1.16E-19	-50.8848835294827	-1.27860864292689	-2.45786521983702	1.25E-11	-26.8022706840341	-1.3171288660775	-2.63506491003826	3.12E-12	-30.3190707632866
TGGT1_316260	1.25305053153028	1.24726299214647	1.21368310047988	1.16349290396859	1.14609794808878	1.08008787032682	1.03453219693584	-0.716050800137665	-1.84684891489515	3.38E-54	-98.7530538963166	-1.25994736600972	-2.38109008984461	5.24E-34	-79.2442556244546	-1.60709112461972	-2.5645016531405	1.69E-25	-63.5270497533441	-1.46223405872075	-2.50284985642838	8.23E-18	-42.7598283525873
TGGT1_410850	-0.25830288855444	-0.347090413072903	-0.311044520003969	-0.445201640313348	-0.439354064609994	-0.544750959282591	-0.716951768020505	-2.58425445929334	-2.21733226192923	3.28E-45	-98.6374127777152	-3.43370156301907	-3.01873999858468	2.60E-31	-92.3282093431841	-3.41670393552814	-2.93257043815007	4.38E-20	-56.770127061034	-5.30964219850188	-4.70958737200559	7.01E-26	-118.466211720669
TGGT1_295420	-2.22529906417887	-2.78066112367878	-3.89163220124008	-5.58871599122464	-6.21467989665624	-6.93007693038639	-7.93554404643452	-8.04795758713281	-2.16710034294194	3.94E-46	-98.3968808228668	-8.08069969127856	-2.07017124389742	4.06E-18	-36.0024031147243	-8.44198541526751	-2.6771372746835	1.10E-19	-50.7515902425401	-8.6004869436371	-2.18444102654623	2.44E-10	-20.9967413432612
TGGT1_231200	-4.13349148955833	-4.57264704956904	-4.78337126584804	-4.9442192233302	-4.76716523617382	-5.33063030442185	-5.52188758686231	-8.1636089416827	-3.21432190173932	2.64E-31	-98.2905263259353	-8.40012615692573	-3.26055946583956	3.39E-20	-63.481636498518	-9.66265550343865	-4.40117217855081	1.38E-18	-78.5988205551719	-8.63779026064413	-3.82507460089975	9.02E-18	-65.1975595393726
TGGT1_252880A	-2.43639752010967	-2.78754648708756	-3.06244501441403	-3.52504253355607	-3.88972621887148	-4.42143369321603	-4.54538377568363	-6.57261493392073	-2.26712545932119	2.14E-43	-96.7385590251124	-6.98983602967972	-2.41004513188763	2.85E-16	-37.4632411707596	-7.70840952027418	-3.14555470898	2.46E-22	-67.9698068518499	-8.05096298946602	-3.38270112574082	2.41E-31	-103.570738242684
TGGT1_293550	-0.558813378372161	-0.798396152888395	-1.11515849831663	-1.46406269632347	-1.62748593204099	-1.94658259765303	-2.11001443982051	-3.78256343485947	-2.33891646500573	1.64E-40	-93.0532022661084	-2.89896610928468	-1.38390972035412	1.47E-12	-16.3756630094833	-5.1876780977765	-3.61210248326316	2.78E-28	-99.5335882833388	-5.46554311978128	-3.60728979085613	2.63E-19	-67.024170377543
TGGT1_201140	-1.22643333019147	-1.27487266719995	-0.80254847024738	-1.10272056692957	-0.971568559334995	-1.24326882549263	-1.11372039690553	-3.08622826979549	-2.05962479416044	4.87E-45	-91.2679189285352	-4.25651400133752	-2.75463995649933	1.11E-33	-90.7735173443953	-5.46444202373229	-3.57460641447961	6.89E-33	-114.966734448778	-5.6889175185725	-4.35758416796733	5.25E-28	-118.875760922546
TGGT1_221922	-4.2560247199499	-4.97937587024707	-5.05727057696725	-5.58477112768922	-5.41447936085911	-6.60141055726176	-6.78524251538279	-8.06943653372736	-2.43702129717928	1.32E-37	-89.8782778225594	-8.42851129508425	-2.27564646783887	4.57E-26	-57.6659807948568	-7.88192826352472	-1.49015370061209	9.91E-10	-13.4174727407459	-8.53119068466936	-2.64873376169136	1.36E-15	-39.3810577903051
TGGT1_293900	-1.56947053372952	-2.29615033717296	-2.83347191056978	-3.59688590852789	-3.87958666819572	-4.4992769475152	-5.08007734765623	-6.79239214474705	-2.81561992906728	1.39E-32	-89.6990097408	-8.09101275168547	-3.67522522960936	7.97E-33	-117.970036805904	-7.91422156750132	-3.25418274825019	3.24E-17	-53.6616033269297	-9.15889193465359	-4.53448854289326	5.21E-41	-182.663705644966
TGGT1_242080	0.747725785358047	0.684755195769041	0.615740436824774	0.45967380762489	0.392994550981628	0.261620239189084	0.200644523343896	-1.30602978433855	-1.71944427720906	1.88E-52	-88.9382970364302	-1.96600410202499	-2.35748402399603	1.56E-34	-79.6999016286096	-2.46828551970947	-2.73792147511906	4.05E-28	-74.9972728654194	-2.43498152086646	-2.69007420880933	1.11E-16	-42.9210482319769
TGGT1_230650	0.313016540963523	0.294856650780848	0.262519237396878	0.319336889509868	0.265829696823904	0.224401309373874	0.124932556931485	-2.17397021204056	-2.67715056092466	1.28E-33	-88.0551741039395	-4.04693887056074	-3.80208557418544	7.81E-25	-91.6583176107389	-5.07965271395981	-4.48450827270323	4.46E-24	-104.718180068711	-4.85833563626096	-4.46921088727253	4.52E-19	-81.9849896415625
TGGT1_202480	-2.94602724022683	-3.4937819341131	-4.18384106211598	-4.01023895852925	-4.39300077039781	-5.10696852513133	-5.25695471189275	-7.22307111075807	-2.4740757579411	8.14E-36	-86.8135531734054	-8.0713320961701	-3.03923591354159	4.77E-21	-61.7609945281571	-9.09815364994866	-3.83714575986087	3.29E-22	-82.4345503841504	-7.60969597961257	-2.48236409291045	2.55E-09	-21.3308140711552
TGGT1_313350	-1.04184734144105	-0.990062399789062	-0.98089857551671	-1.11808592275973	-1.15305273006686	-1.29608278806086	-1.32702322494644	-3.12019286051612	-2.01193484071337	2.46E-43	-85.7253864039732	-5.35161419003632	-3.82855846544478	5.39E-23	-85.2561539283791	-6.38478015890048	-4.4292744993113	4.06E-28	-121.324657865097	-6.88891620718858	-4.88191300795353	9.28E-22	-102.67763853709
TGGT1_225340	-0.222163000690306	-0.580079961341357	-1.2051634373904	-1.63870987226617	-1.89917235008441	-2.29202715424943	-2.65204954905119	-3.35803390215073	-1.71870871318401	3.73E-50	-84.9535252087848	-3.15580744986169	-1.21126071153154	6.85E-09	-9.88935967405611	-3.99786246296374	-1.41521541788695	1.17E-06	-8.39415168512784	-3.78037510961095	-1.81786807541368	1.62E-12	-21.4337503222606
TGGT1_258826	-1.20318374985925	-1.9248997060382	-2.1359158017176	-2.77834428432238	-3.02847215143988	-3.58617082981286	-3.7264766149142	-5.98364903977105	-2.81248874094553	1.06E-30	-84.3054282700535	-5.75753398775194	-2.12757724122332	1.23E-10	-21.0853590469021	-7.58208523387443	-3.58650134347662	8.28E-16	-54.0908089817602	-6.71957645498835	-2.99596511876824	6.39E-11	-30.5419079622004
TGGT1_264970	-1.61151493369067	-1.9012188004495	-2.28852994309966	-2.4837329570121	-2.81726675555708	-3.22398496941015	-3.67817826784717	-5.30749510027898	-2.25568652263711	5.89E-38	-83.9781668959029	-6.7240671862796	-3.1449611593581	6.72E-37	-113.762380121941	-7.91116892122525	-4.04371355804016	3.08E-42	-167.859568313181	-8.29709749466943	-5.01661534797073	2.66E-40	-198.536355243494
TGGT1_321450	-4.55091713999062	-4.9836524925535	-5.68967600834184	-5.9080380997364	-5.74708280324573	-5.96665113372658	-5.81834330950883	-8.01634255098731	-2.25162655090931	6.78E-38	-83.6906003736421	-9.30779336008526	-3.14212779989021	1.83E-27	-84.009838225077	-9.04995123825404	-2.78661605582008	9.20E-12	-30.7532176648953	-9.164521528179	-3.33805573341284	1.62E-18	-59.3813171273266
TGGT1_272010	-5.50389463764706	-5.92678483979708	-6.22194203566443	-6.42025979228258	-6.05703677655274	-6.61652716703015	-7.06743041313652	-8.05687597078491	-1.9556288898242	2.31E-43	-83.3812648869527	-8.22776620461319	-1.41786048835127	1.16E-06	-8.41806556334344	-9.09021943869967	-2.13150693683875	9.02E-09	-17.1473233911612	-8.72710837943382	-1.8879461169309	4.67E-07	-11.9528164035344
TGGT1_204540	-6.01120634839237	-6.45859428076685	-6.80583812935151	-7.02911797598291	-6.17365158592428	-6.8906509205339	-7.038614024705	-8.88939135137497	-2.08500773055923	1.47E-40	-83.0543638815943	-9.07436716805847	-2.08716648234879	4.41E-17	-34.136839968332	-8.79484382636229	-1.80207629650937	2.45E-11	-19.123081716794	-8.93874179760795	-1.66211636543299	6.76E-14	-21.8896329852229
TGGT1_223080	-0.744533082397621	-0.921671387267076	-0.725247849778965	-0.684536927065537	-0.850031766006113	-0.91576269319845	-0.849925533732376	-2.57815505447918	-1.75602365913322	6.31E-48	-82.8848229727656	-3.48943160454671	-2.09766589443053	5.40E-12	-23.6362159651269	-4.51951193375994	-2.93019025719441	2.26E-14	-39.986815083086	-5.00071651354128	-3.50047118333348	2.07E-15	-51.3996120562251
TGGT1_204100	0.224764060302984	0.007351222915043	0.0472155219212493	0.0970044585906519	0.351425970043316	0.353969674419468	0.250525318829972	-1.38163698195785	-1.84050014060073	2.03E-45	-82.2548754885512	-0.584974712011118	-0.805226871631013	0.0005304224030207	-2.6374224941052	-0.32744832993257	-0.437150849195954	0.223149411499825	-0.284761922877595	-1.03956932511681	-1.52216900697721	3.23E-06	-8.35868572316047
TGGT1_247360	0.124523805214118	-0.27912324464512	-0.509758065761632	-1.07933602625949	-1.31014304448723	-1.58113409516435	-1.92816111553125	-2.73651928067255	-1.56757733619653	3.41E-53	-82.2473224016388	-3.73828113125019	-2.3157446176417	7.02E-23	-51.3026891775738	-4.83236384791918	-3.08180286141007	3.48E-15	-44.5598858045467	-4.67639190185572	-3.06209256358943	4.88E-24	-71.3819999163929
TGGT1_211220	-5.69620034037358	-6.5624831061191	-6.4439043075597	-6.34299229942519	-6.80335618883647	-6.69977038901929	-7.02011649880874	-8.97275939993774	-2.22352823314478	1.53E-37	-81.86040112361	-8.73732679057008	-1.97380440295886	5.85E-21	-39.9362459547009	-8.32334098835488	-1.86133303153456	7.65E-14	-24.413857907919	-9.32574852867187	-2.08759117391555	3.58E-10	-19.7187919914073
TGGT1_272383	0.079272787484547	0.19189054349109	0.0959356956568476	0.0660436296701716	-0.033451165125567	-0.0840060274934646	-0.183113686863853	-1.78557850068378	-1.85167132707815	6.28E-45	-81.8471439783768	-2.35768226819411	-2.17491890241352	4.82E-18	-37.6628793547176	-2.69324113622825	-2.39907342306408	8.87E-11	-24.1156345147742	-2.43062184007116	-2.51505614470486	1.72E-12	-29.586401918897
TGGT1_227440	-1.56858457328143	-1.58388347214545	-1.8839109866539	-1.75816845645681	-1.58739617233964	-1.70397492817568	-1.73699154830692	-3.79290780231935	-2.14921149347087	8.41E-39	-81.8320981605808	-5.99270985365678	-3.83651598660204	9.00E-45	-168.982903748678	-6.8079198117431	-4.26660348817579	2.48E-40	-168.98214285324	-6.82695043687743	-4.88084810812854	1.69E-33	-159.959800321552
TGGT1_316660	-3.12735278438174	-4.03313565155031	-4.85205008924298	-6.36209191883691	-6.09291617243128	-7.19966629811415	-7.62584544896835	-7.96972549031788	-1.86049095492371	1.33E-44	-81.6341461036115	-8.50187281875969	-2.09531352974438	2.93E-23	-47.2137885163203	-9.80056832200653	-2.77259555894532	3.45E-21	-56.7337074328695	-9.1490711508165	-2.26201927098374	3.15E-19	-41.8526785204996
TGGT1_295340	-0.631736127717551	-0.953238583218088	-1.38224753387087	-1.72135942671295	-1.95847349070467	-2.35939115405593	-2.87721995466005	-3.48956920394534	-1.49109255144644	1.01E-54	-80.5114724377146	-5.29665442469859	-3.06208901151649	4.06E-26	-77.751479637511	-5.0591424813701	-2.59604112422114	2.47E-21	-53.497761459722	-5.68781790501813	-3.14322090230952	1.41E-24	-74.973044567929
TGGT1_299210	-5.03506299976629	-5.01034696694703	-5.12936869577188	-5.48271289574175	-5.41682598986663	-5.96766193287387	-5.62073785122875	-7.61941355296345	-2.28997146087714	2.22E-35	-79.358075651492	-8.06745905292539	-2.38329779708002	2.42E-16	-37.2161069329222	-8.82106899293027	-2.79161823385359	8.49E-16	-42.0725235240803	-9.39680466930057	-3.35210747755693	8.50E-30	-97.4475480634505
